Date,Technology (IYW),Basic Materials (IYM),Consumer Goods (IYK),Services (IYC),Healthcare (IYH),Utilities (IDU)
2008-01-23,48.473602,56.610916,47.655285,52.793648,57.805370,67.445152
2008-01-24,49.939987,58.554111,47.823765,52.650600,57.650448,66.275841
2008-01-25,49.032639,59.121216,47.238106,51.783363,56.781116,65.425415
2008-01-28,48.666046,60.255463,48.016312,52.480728,57.512714,66.070313
2008-01-29,49.399250,60.622375,48.040390,52.883053,57.641811,66.516792
2008-01-30,49.380924,60.272125,47.647259,52.462837,57.134010,66.389236
2008-01-31,49.839165,61.172825,48.273045,54.143665,57.667652,67.572716
2008-02-01,50.352402,62.740692,48.922886,55.118176,58.330387,68.671165
2008-02-04,49.655872,62.357079,48.457558,54.045330,58.511143,69.720032
2008-02-05,48.161987,59.988556,47.486813,52.811523,57.504093,67.608154
2008-02-06,47.428776,59.588249,47.246124,52.221451,57.547153,67.430992
2008-02-07,47.300465,59.963539,47.887939,53.258545,57.633213,67.211288
2008-02-08,47.978672,61.164463,47.502853,52.891987,56.944660,67.034126
2008-02-11,48.528572,62.473850,47.960155,53.580414,56.961861,67.480598
2008-02-12,48.427765,62.357079,48.417442,53.768150,57.564358,68.061722
2008-02-13,49.692535,63.266132,48.626060,54.259884,57.925854,68.253044
2008-02-14,48.730202,62.974239,48.112602,53.482052,57.194256,67.679031
2008-02-15,48.391102,62.715706,48.305134,53.625103,57.426643,67.842010
2008-02-19,47.960350,64.350319,48.289078,53.392651,57.633213,67.983757
2008-02-20,48.656883,65.167610,48.208851,53.821808,57.504093,68.033356
2008-02-21,48.235291,64.000046,47.968178,52.981392,56.858578,66.963272
2008-02-22,48.290272,64.500412,48.297123,53.750286,56.936043,67.671928
2008-02-25,48.730202,66.276794,48.762444,54.259884,57.977497,67.898712
2008-02-26,49.270931,66.243469,49.147522,54.849953,58.115208,68.529449
2008-02-27,49.637531,66.218452,49.187634,54.581745,57.736515,67.508942
2008-02-28,49.206791,66.226761,48.770458,53.544643,57.280331,67.204201
2008-02-29,48.024525,63.874928,47.815750,52.140995,56.514305,65.354546
2008-03-03,47.749542,64.683861,48.016312,52.114162,56.557327,65.921494
2008-03-04,47.841194,63.282784,47.960155,52.292984,56.497082,66.722313
2008-03-05,48.189465,64.842369,48.265030,52.257217,56.479870,66.856964
2008-03-06,47.291306,64.008377,47.607147,50.951897,55.292091,65.524612
2008-03-07,47.337135,61.473049,47.254154,50.638988,54.629330,65.262413
2008-03-10,46.906372,59.287994,46.957314,49.816467,53.923553,64.893906
2008-03-11,48.491917,62.657326,47.823765,51.211170,53.794441,66.495544
2008-03-12,48.235291,62.398792,47.743526,50.898254,53.691158,65.871910
2008-03-13,48.409439,63.816555,47.767612,50.978718,53.992397,65.949829
2008-03-14,47.520424,62.999241,47.109741,50.120426,53.157516,65.361626
2008-03-17,47.227154,61.297939,46.692558,49.467777,53.062840,64.986031
2008-03-18,48.986813,63.541344,47.968178,51.193298,54.044056,66.176613
2008-03-19,47.630413,59.429794,47.719467,50.719452,53.846085,64.830139
2008-03-20,48.400261,59.237968,48.553844,52.257217,54.302258,64.929321
2008-03-24,49.692535,61.022686,49.171589,53.678761,54.724026,64.787613
2008-03-25,49.872353,62.732761,49.292507,53.566551,54.863049,64.948219
2008-03-26,49.358574,63.217751,48.962009,52.668835,54.647163,65.248001
2008-03-27,48.193409,62.473522,48.865276,52.112236,54.638531,65.569214
2008-03-28,47.927368,62.189205,48.671806,51.070896,54.215366,64.969643
2008-03-31,48.165909,62.063778,48.833042,51.654419,54.077202,65.633453
2008-04-01,49.835651,63.318108,49.800343,53.674274,55.338017,67.096733
2008-04-02,49.753075,64.079063,49.510143,53.665279,55.027138,67.596397
2008-04-03,49.863182,65.283195,49.574635,53.440853,54.966682,67.375099
2008-04-04,49.973263,66.771675,49.671368,53.360069,55.433014,67.624939
2008-04-07,49.798943,66.587692,49.647186,53.279270,55.700726,67.781990
2008-04-08,49.266842,67.223198,49.413422,53.027916,55.614365,68.124603
2008-04-09,49.193439,66.830208,48.889469,52.175079,55.251659,68.253075
2008-04-10,49.899876,67.047623,49.074863,52.650871,55.804367,67.960426
2008-04-11,48.587914,66.228127,48.607330,51.735207,54.975315,67.860512
2008-04-14,48.248474,66.152870,48.567028,51.483852,54.845779,67.988976
2008-04-15,48.248474,66.587692,48.687931,51.636456,54.595345,68.624229
2008-04-16,50.358589,69.656609,49.195786,52.390545,54.958042,70.116081
2008-04-17,49.881527,69.171600,48.962009,52.525181,54.560799,70.166039
2008-04-18,51.477875,70.183388,49.228016,53.413933,55.009869,70.544350
2008-04-21,52.000828,70.568077,49.340870,53.153580,54.768066,70.151772
2008-04-22,51.367798,69.715141,48.792725,52.381550,54.163563,69.880531
2008-04-23,52.009991,68.544441,49.082924,52.686775,54.793968,70.344505
2008-04-24,52.652191,67.206512,49.042622,53.440853,54.854412,70.009026
2008-04-25,52.120090,69.213394,48.744377,53.907673,55.303471,70.108948
2008-04-28,51.890724,68.502632,48.889469,53.925617,55.493462,70.087540
2008-04-29,52.202671,66.278297,48.808842,54.383457,55.104858,69.616417
2008-04-30,51.771446,66.838585,48.647636,53.970493,54.880318,69.466515
2008-05-01,53.266891,66.328491,48.962009,55.326061,55.648911,70.158913
2008-05-02,53.257721,67.382118,48.970081,55.236286,55.709354,70.944092
2008-05-05,52.991653,68.728394,48.881409,54.724602,55.528004,70.373062
2008-05-06,53.542137,69.706795,49.042622,54.805382,55.355286,70.373062
2008-05-07,52.835693,68.837120,48.421921,54.320618,54.742157,69.480797
2008-05-08,53.184307,70.308846,48.478359,54.221874,54.897598,69.673531
2008-05-09,52.991653,69.547905,48.220413,54.123108,54.655800,69.866234
2008-05-12,53.597168,70.417572,48.607330,55.137539,55.001221,70.430161
2008-05-13,53.789841,71.145065,48.768543,55.110596,54.776680,70.437309
2008-05-14,53.954979,71.103271,48.929768,55.622303,54.940754,70.787041
2008-05-15,55.129311,72.449562,49.445656,56.223770,54.975315,70.787041
2008-05-16,55.202694,73.561714,49.437595,55.801849,55.044407,71.229607
2008-05-19,54.872425,72.984749,49.485970,55.478676,55.243019,71.936279
2008-05-20,54.055889,73.335945,49.002312,54.760506,55.225765,72.200371
2008-05-21,53.083416,71.370834,48.486423,53.808922,54.949406,72.186111
2008-05-22,53.331116,71.119972,48.720196,54.150059,55.234386,72.343147
2008-05-23,53.065067,70.216873,48.502537,53.458824,54.733521,71.129684
2008-05-27,53.954979,69.723511,48.639572,54.006424,54.992588,71.465164
2008-05-28,54.239384,71.872559,48.413868,54.311634,55.001221,71.543694
2008-05-29,54.487095,70.793839,48.865276,55.011845,55.692081,71.872025
2008-05-30,55.010044,71.655167,48.929768,54.706623,55.882076,71.879166
2008-06-02,54.193512,71.788986,48.542839,54.194935,55.415733,71.393745
2008-06-03,53.945801,71.839142,48.341320,54.329590,55.502098,70.965492
2008-06-04,54.377003,71.245422,48.534782,54.554028,55.692081,71.600769
2008-06-05,55.276100,73.871117,48.824966,55.487637,56.175690,72.564415
2008-06-06,53.872406,72.516449,47.623898,53.611423,54.845779,71.072586
2008-06-09,53.688927,73.770798,47.559406,53.476768,54.586704,72.000496
2008-06-10,53.542137,72.591705,48.018887,53.575520,54.301739,71.950546
2008-06-11,52.257698,71.680229,47.551346,52.453373,53.515869,71.479424
2008-06-12,52.606346,71.278870,47.752869,52.776554,53.662678,71.286720
2008-06-13,53.670567,73.453018,47.841545,53.764023,54.284447,72.050468
2008-06-16,53.918289,73.586823,47.406254,53.889725,54.163563,72.079033
2008-06-17,53.597168,74.105270,47.261158,53.306202,53.947659,72.300301
2008-06-18,52.899925,74.406319,46.729130,52.291798,53.533142,72.093307
2008-06-19,53.551289,73.887848,46.882286,52.911198,53.800850,72.335976
2008-06-20,52.211826,72.876053,46.253536,51.528740,53.084099,71.372368
2008-06-23,51.872368,73.912910,45.971409,50.756699,53.179073,71.986229
2008-06-24,51.587963,72.131798,45.931103,50.631020,53.274078,71.672150
2008-06-25,52.391525,72.062202,46.400200,51.540070,53.747486,72.080109
2008-06-26,50.527287,70.175323,45.429661,49.921581,52.750381,70.464127
2008-06-27,50.325253,70.854576,44.726021,49.615856,52.949810,69.860825
2008-06-30,49.765045,70.837814,44.701756,49.139309,53.417992,71.182358
2008-07-01,49.911999,70.108215,44.734108,49.220230,53.773479,71.584549
2008-07-02,49.021198,65.302956,44.588516,48.509899,53.565392,71.002785
2008-07-03,49.012009,65.445518,44.806900,48.455929,53.582726,70.241470
2008-07-07,49.315067,65.470680,44.661301,48.330055,53.339962,69.501709
2008-07-08,49.737503,64.850113,45.462006,49.471992,54.779243,69.573547
2008-07-09,48.203873,64.799789,45.138496,48.437954,54.761898,70.212746
2008-07-10,48.828354,66.426720,45.033344,47.853500,54.952641,70.492851
2008-07-11,48.433460,66.787308,44.855412,47.161148,54.423771,70.176857
2008-07-14,47.891640,66.988556,44.920120,46.909378,54.206997,69.444275
2008-07-15,48.029388,65.571320,45.049526,46.936356,54.926640,68.840958
2008-07-16,49.030376,65.940338,45.712730,48.608799,55.342812,67.576904
2008-07-17,49.783424,64.674049,45.777443,49.382072,55.793671,66.485229
2008-07-18,48.938549,64.179207,45.648022,49.148304,55.620266,66.873039
2008-07-21,48.754879,66.200279,45.373039,48.752663,55.186745,67.849831
2008-07-22,48.562035,65.311340,46.327404,49.858650,55.715637,67.634338
2008-07-23,49.204880,63.600582,46.950180,50.353168,56.149151,66.190727
2008-07-24,48.369164,62.300724,46.327404,49.184265,56.079800,65.630539
2008-07-25,49.067120,63.491554,46.262711,49.004429,56.417927,65.343254
2008-07-28,48.130409,63.281937,45.842148,48.015358,55.932407,65.206787
2008-07-29,49.039566,64.481133,46.731804,49.409046,56.209831,65.400696
2008-07-30,49.342628,67.005348,46.990612,49.660816,56.201183,66.485229
2008-07-31,49.122208,65.319740,46.367840,49.346130,56.513313,66.154831
2008-08-01,48.809998,63.466396,46.440639,49.112335,56.036434,64.481407
2008-08-04,48.626301,60.078381,46.893555,49.292156,56.617348,63.432804
2008-08-05,49.893631,60.547985,47.920731,51.342243,57.961250,64.036102
2008-08-06,50.646667,61.856251,48.171452,51.216370,58.221378,64.179726
2008-08-07,50.729317,60.916988,47.524418,50.038475,57.501720,63.863728
2008-08-08,51.666039,60.841511,48.672901,52.034615,58.819618,64.538872
2008-08-11,52.014996,60.019695,48.947880,53.158573,59.001690,65.091888
2008-08-12,52.060921,60.288036,49.061115,52.708973,58.732922,63.942719
2008-08-13,52.033371,62.443287,48.842751,52.043610,58.585529,64.531654
2008-08-14,52.354790,61.755623,48.980240,52.807896,58.897663,64.000175
2008-08-15,52.382336,60.925369,49.319931,53.410328,59.339836,64.323380
2008-08-18,51.711956,60.690594,48.867001,52.646034,58.741592,64.438278
2008-08-19,50.940529,61.000874,48.422173,51.540070,58.282043,64.538872
2008-08-20,51.096664,62.392967,48.333210,51.333275,58.108654,65.048775
2008-08-21,51.078293,63.239975,48.114826,51.360245,58.039299,65.537163
2008-08-22,51.776226,62.795483,48.656715,52.412270,58.654903,65.637711
2008-08-25,50.894615,61.478855,47.977348,51.324284,57.813850,65.084686
2008-08-26,50.655857,61.738850,47.775143,51.423187,57.805202,65.680817
2008-08-27,51.014004,62.644535,47.944992,51.620995,57.718483,66.291290
2008-08-28,51.528286,63.130966,48.341290,52.664024,58.238716,66.664772
2008-08-29,50.325253,62.476833,47.864109,52.250412,57.640450,65.652061
2008-09-02,49.517097,59.994530,48.276600,52.951763,57.666466,64.502937
2008-09-03,48.644684,59.113987,48.349377,53.185543,57.744492,63.676994
2008-09-04,47.138599,56.707165,47.556767,51.899731,56.296558,62.944389
2008-09-05,46.973293,57.453522,48.050133,51.953690,56.001755,61.852715
2008-09-08,47.166138,56.380104,49.053024,53.563190,57.059544,63.138344
2008-09-09,46.192684,53.176586,48.680988,52.466202,56.175179,61.112961
2008-09-10,46.468204,54.476437,48.745686,52.448223,56.296558,61.500774
2008-09-11,47.037567,55.709202,49.400818,53.122608,57.120216,62.211838
2008-09-12,47.111027,57.856052,49.562569,52.708973,56.955498,63.116783
2008-09-15,45.412102,54.283554,48.680988,51.468136,55.932407,60.933411
2008-09-16,45.494762,55.549850,48.947880,51.549065,55.871712,60.545567
2008-09-17,43.483585,53.537186,47.314129,49.391075,54.033600,57.543434
2008-09-18,44.943748,54.736389,48.446438,50.982590,55.091366,59.410789
2008-09-19,46.302895,58.266983,50.856628,51.414185,55.845699,61.335594
2008-09-22,44.723354,56.656834,47.589111,49.202232,54.311047,60.107460
2008-09-23,44.484577,54.484829,46.699459,48.806606,54.059612,59.303078
2008-09-24,44.730953,53.700100,46.819817,48.491104,54.259567,59.100449
2008-09-25,45.686966,53.775959,47.649345,49.212280,55.241985,60.685207
2008-09-26,45.769703,51.761463,47.641212,49.681053,55.381092,60.229336
2008-09-29,41.936409,46.476589,45.827633,46.742207,52.964146,57.501163
2008-09-30,43.600254,48.069641,46.681572,47.760891,53.920502,57.052479
2008-10-01,43.021126,47.091896,47.177654,47.274071,53.972660,57.580761
2008-10-02,41.072300,42.776337,45.925224,45.903820,53.111954,55.807827
2008-10-03,40.502377,42.675186,45.282734,44.858097,52.659870,55.380871
2008-10-06,39.003983,41.014709,43.583004,43.289513,50.155975,52.464584
2008-10-07,36.558762,37.938183,42.200455,40.918583,48.512787,50.235733
2008-10-08,36.292175,38.401772,41.590504,40.566998,47.860744,49.403522
2008-10-09,35.290192,36.024834,39.166965,38.448513,45.130821,46.668137
2008-10-10,35.014420,35.165104,38.304913,37.628151,43.670200,45.452412
2008-10-13,38.746593,39.716663,41.728767,40.404736,48.191113,49.866673
2008-10-14,37.312553,38.604061,40.207954,39.737633,48.373699,49.721935
2008-10-15,34.554794,33.403473,37.418453,36.275913,45.078651,45.394505
2008-10-16,36.255402,35.569675,38.687134,37.934650,46.608799,47.297710
2008-10-17,36.126720,35.434822,39.142563,38.033825,46.808769,47.717438
2008-10-20,37.330940,38.477631,40.338078,39.196735,48.304138,51.842228
2008-10-21,35.363735,36.429428,39.492279,38.448513,47.921597,50.134407
2008-10-22,34.159504,32.923027,37.890144,36.627506,45.600300,47.109562
2008-10-23,33.819389,32.535301,37.914543,36.393108,45.974136,49.041698
2008-10-24,32.890934,31.405834,36.239216,34.950722,44.861305,47.587166
2008-10-27,32.045212,29.399776,35.547916,33.886978,43.244205,45.785278
2008-10-28,35.418892,32.577438,38.679005,37.583069,46.252346,50.134407
2008-10-29,34.922508,34.086201,38.215458,37.474895,45.704617,49.389065
2008-10-30,36.016399,35.215664,39.549206,38.863186,46.669662,51.574486
2008-10-31,36.301369,35.721405,39.516670,39.692554,47.373886,51.002796
2008-11-03,36.034794,35.712967,39.630535,39.449154,47.539059,50.959377
2008-11-04,37.193050,37.651600,40.777245,40.413750,48.269356,52.211288
2008-11-05,35.133904,35.122952,39.427223,38.403435,46.756596,50.185070
2008-11-06,33.451679,32.484730,38.215458,36.934002,45.226448,48.014122
2008-11-07,34.122734,33.639473,38.817272,37.610119,46.530560,50.228500
2008-11-10,33.525215,33.706909,38.597672,37.132324,46.148029,49.229858
2008-11-11,32.808201,32.130714,37.873886,36.041515,45.417725,48.940388
2008-11-12,31.190311,29.804354,36.458790,34.031216,43.957119,47.529278
2008-11-13,32.936897,32.493149,38.394375,35.978432,46.487091,50.966610
2008-11-14,31.181110,30.588234,37.207005,34.590130,44.852596,49.323933
2008-11-17,30.482489,29.812794,36.556385,33.760757,44.104923,49.541031
2008-11-18,30.804226,29.264917,36.954876,33.715691,44.052738,49.418011
2008-11-19,29.103613,27.056555,35.344604,31.921728,42.400879,47.825962
2008-11-20,27.715532,23.971611,33.962055,30.335108,39.688343,45.083347
2008-11-21,29.112804,26.095671,36.060276,31.741423,41.018536,48.621990
2008-11-24,30.914541,28.000586,36.792236,33.670612,42.296558,49.758121
2008-11-25,30.510061,28.826614,36.792236,34.463909,42.713871,50.127182
2008-11-26,31.879757,30.478651,37.581097,35.879261,43.105091,50.669899
2008-11-28,31.760248,30.520800,37.987732,36.131683,43.548496,51.625130
2008-12-01,29.471310,27.284134,35.808182,33.445240,40.896809,48.187794
2008-12-02,30.399755,28.438890,36.572651,34.481964,42.426964,49.099598
2008-12-03,31.190311,28.135447,37.467236,35.626846,43.548496,50.112705
2008-12-04,29.986084,27.452713,36.353077,35.617840,42.548679,47.949005
2008-12-05,31.181110,28.270308,37.597359,37.195435,44.087536,49.034466
2008-12-08,32.707077,30.748386,38.247978,37.952690,44.374439,49.432472
2008-12-09,32.725468,30.529232,37.036205,36.870903,43.574577,48.824619
2008-12-10,32.808201,32.029560,37.369644,37.682240,43.809315,49.758121
2008-12-11,31.842981,30.942259,36.507580,36.618477,43.800640,49.273273
2008-12-12,32.449688,31.397409,36.458790,36.771748,43.896255,49.461422
2008-12-15,32.036034,31.068676,36.377472,36.357044,43.800640,48.745007
2008-12-16,33.506840,33.083179,37.686817,38.078907,45.504662,50.387695
2008-12-17,33.065590,33.226456,37.703091,38.295254,45.365547,49.070652
2008-12-18,32.330185,31.431112,37.597359,37.799435,45.478573,49.179211
2008-12-19,32.440506,31.245682,37.361526,37.817463,45.913296,49.215382
2008-12-22,31.916534,30.057220,37.028084,36.997105,45.574203,48.788433
2008-12-23,31.614389,30.006056,36.705940,36.620205,45.432709,48.363834
2008-12-24,31.595961,29.767309,36.968235,36.783283,45.362816,48.561150
2008-12-26,31.715714,30.526196,37.197746,36.901077,45.563717,48.933849
2008-12-29,31.503849,29.989014,36.943649,36.529606,45.196842,48.846157
2008-12-30,32.277626,31.012234,37.656776,37.544327,46.332439,49.745033
2008-12-31,32.544754,31.626163,37.935482,38.377838,46.900223,50.680447
2009-01-02,33.834396,32.956356,38.845333,39.691532,47.765038,51.703560
2009-01-05,34.037048,33.357121,38.763367,39.673409,47.249641,52.237041
2009-01-06,34.967422,34.405918,38.566639,40.053932,46.611965,51.937420
2009-01-07,33.797546,32.487381,38.115814,39.102638,46.192680,50.980080
2009-01-08,34.009418,33.271854,38.107616,38.812721,46.445999,51.199314
2009-01-09,33.161949,32.470325,37.558430,37.933910,46.017963,50.673157
2009-01-12,32.701366,30.884336,37.181358,37.118507,45.511314,50.578144
2009-01-13,32.618454,31.080441,37.230553,36.973549,45.939354,49.701195
2009-01-14,31.577538,29.613831,36.091179,35.922604,45.214310,49.087326
2009-01-15,31.761759,30.330074,36.353462,36.629272,45.528778,49.189644
2009-01-16,32.093399,30.799061,36.779697,37.118507,46.026718,50.205421
2009-01-20,30.508989,28.897575,35.992798,35.243114,44.707661,49.204250
2009-01-21,32.056545,30.278917,36.427235,36.040375,45.808311,49.788879
2009-01-22,31.374886,29.588243,36.181316,35.850128,45.843266,49.774269
2009-01-23,31.835464,30.159552,35.919029,35.659870,45.974281,49.876579
2009-01-26,32.167088,29.784365,36.082962,35.958843,45.764633,50.950859
2009-01-27,32.600037,30.091328,36.328876,35.922604,46.638184,51.206619
2009-01-28,33.677795,31.250984,36.902672,37.009777,47.232189,51.550102
2009-01-29,32.646080,30.287449,36.402649,35.922604,46.708050,51.301617
2009-01-30,31.642021,29.059578,35.082951,34.926010,46.140263,50.095810
2009-02-02,32.111816,28.650286,34.894409,34.808224,46.620716,50.431988
2009-02-03,32.609241,29.136316,35.607544,35.632679,47.616539,50.811993
2009-02-04,32.821102,29.554136,34.919014,34.826347,47.363216,51.257771
2009-02-05,33.456711,30.398298,35.369839,35.587383,47.721375,51.550102
2009-02-06,34.617393,31.634689,36.099377,36.547749,48.271694,52.156654
2009-02-09,34.773979,31.702911,35.615742,36.393715,48.123192,51.630489
2009-02-10,33.383030,30.159552,34.369816,35.007545,46.638184,50.227360
2009-02-11,33.401447,30.295971,34.566536,35.016609,47.162300,49.788879
2009-02-12,33.576469,30.824636,34.992771,35.234047,47.686424,49.357719
2009-02-13,33.622532,30.432390,34.755066,34.699516,47.406895,49.248085
2009-02-17,32.121029,28.633238,33.853405,33.757275,46.384850,46.960720
2009-02-18,32.139450,28.411533,33.837009,33.702927,46.332439,46.295692
2009-02-19,31.218277,28.070459,33.877991,33.739162,46.140263,46.449162
2009-02-20,31.190639,28.087515,33.386173,33.548912,45.720970,45.265282
2009-02-23,30.029976,25.964319,32.648449,32.697269,44.672718,44.110638
2009-02-24,30.859032,27.166611,33.361584,33.775410,45.371544,45.462593
2009-02-25,30.914301,26.629416,33.099277,33.594212,44.672718,45.177589
2009-02-26,30.564253,26.348034,32.468117,32.715389,42.392792,44.490643
2009-02-27,30.536623,26.228651,32.222210,32.742569,40.768002,43.796391
2009-03-02,29.597038,24.182205,31.230371,31.646313,38.916111,42.130184
2009-03-03,29.504923,24.506231,30.968061,31.229561,38.959797,40.573601
2009-03-04,30.333965,25.751154,31.484484,31.927197,39.894482,41.384777
2009-03-05,29.412800,24.625603,30.468056,30.966818,38.715195,39.872036
2009-03-06,29.210146,24.932570,30.656597,30.731256,39.352879,40.091263
2009-03-09,28.417942,24.668243,30.353302,30.160488,38.916111,39.163170
2009-03-10,30.297117,26.237185,31.140213,31.945292,40.182739,40.018192
2009-03-11,31.070894,26.817015,31.386118,32.026833,39.597477,39.820869
2009-03-12,31.973637,27.541792,32.156624,33.159332,41.624073,40.434753
2009-03-13,31.927582,27.592958,32.689426,33.539837,42.881966,41.048607
2009-03-16,31.439358,27.789072,33.000916,32.959999,42.392792,42.144787
2009-03-17,32.507912,27.882872,33.550102,34.291813,43.178963,42.839046
2009-03-18,33.115891,28.752613,33.591095,34.998497,43.161488,44.008312
2009-03-19,33.318535,29.801414,33.279617,34.708569,42.253010,44.709873
2009-03-20,32.692139,29.127796,33.222244,34.047203,42.034637,44.147167
2009-03-23,34.580544,30.926956,34.599323,36.121925,43.807919,46.098385
2009-03-24,34.138371,30.841692,34.443573,35.750469,43.170235,45.141045
2009-03-25,34.264801,31.162144,34.745102,36.140598,43.485542,45.082668
2009-03-26,35.409115,32.301693,35.306839,37.322868,44.065231,45.821609
2009-03-27,34.597019,31.376337,34.968136,36.668072,43.599728,45.104832
2009-03-30,33.628048,29.911188,34.034676,35.749546,43.345013,44.240276
2009-03-31,34.172527,30.065424,33.869450,35.785938,43.388943,44.971825
2009-04-01,34.929230,31.213549,34.447704,36.440720,43.327465,44.868378
2009-04-02,36.045891,32.712967,35.265530,38.023113,43.538254,45.644257
2009-04-03,36.654938,33.304165,35.480324,38.277763,42.932205,45.969406
2009-04-06,36.230431,32.601585,35.372932,37.986740,43.055180,45.489094
2009-04-07,35.224548,31.444885,34.778145,36.913616,42.659931,45.104832
2009-04-08,35.962833,31.856157,35.125099,37.777580,43.028824,45.747719
2009-04-09,36.922565,33.475533,35.653786,38.777946,43.222050,45.888115
2009-04-13,36.885658,33.963902,35.405956,38.841602,43.529469,45.333904
2009-04-14,36.451916,33.278454,34.819450,38.177719,43.362591,44.654091
2009-04-15,36.322720,33.698292,35.496841,38.259579,43.590942,45.237839
2009-04-16,37.393211,33.946770,36.058571,39.341785,43.775402,45.511257
2009-04-17,37.402431,34.152397,36.372486,39.614613,44.232117,45.592541
2009-04-20,36.295033,32.070370,35.505108,38.277763,43.301113,44.868378
2009-04-21,36.830288,32.910038,35.653786,39.023487,42.984917,45.082668
2009-04-22,36.941021,33.167068,35.571190,39.132622,42.422779,44.602364
2009-04-23,37.033306,33.347000,35.505108,39.096241,42.431564,44.624535
2009-04-24,37.873093,34.846424,35.926403,39.623718,42.572090,44.476746
2009-04-27,37.679295,33.929634,35.835526,39.187187,43.055180,44.920109
2009-04-28,37.393211,33.552643,35.942921,39.168987,43.134224,45.008770
2009-04-29,38.159161,34.606514,36.397259,40.114799,43.432861,45.437363
2009-04-30,38.399097,35.489017,36.438572,40.496754,43.362591,45.496475
2009-05-01,38.639042,36.071659,36.463348,40.323963,43.230846,46.427540
2009-05-04,39.285023,38.290791,37.446400,41.478939,44.030106,47.188637
2009-05-05,39.201962,38.050892,37.215084,41.615353,44.355091,47.166477
2009-05-06,39.192734,38.393604,37.380318,41.660820,44.100376,47.011295
2009-05-07,37.946915,37.176933,37.372055,41.151543,45.119228,47.343819
2009-05-08,37.790024,38.385052,37.801609,41.497120,45.611073,48.178825
2009-05-11,37.808479,37.571075,37.256393,41.133362,45.084091,47.942360
2009-05-12,37.559319,37.622486,37.562046,40.669548,45.716480,48.075363
2009-05-13,36.682636,35.506168,37.206814,39.478207,45.558380,46.819180
2009-05-14,37.180965,36.183033,37.305965,39.505489,45.558380,46.664005
2009-05-15,37.208645,35.985977,37.405090,39.187187,45.198269,45.636879
2009-05-18,38.186852,37.553936,38.074215,40.715027,45.602299,45.755096
2009-05-19,38.491375,38.230816,38.305519,40.551323,45.382717,46.530994
2009-05-20,38.205303,38.504982,38.404659,40.242107,45.532028,45.888115
2009-05-21,37.660839,37.391144,37.991619,39.550961,45.075314,45.407806
2009-05-22,37.402431,37.588207,38.024651,39.660088,44.961121,45.673820
2009-05-26,38.777458,38.513554,38.503780,40.833248,45.663788,46.900463
2009-05-27,38.491375,37.759560,37.636395,40.042049,45.189487,46.095024
2009-05-28,39.054302,38.427876,37.975086,40.005657,45.391502,47.018688
2009-05-29,39.395744,39.370373,38.561611,40.505852,46.138073,47.395554
2009-06-01,40.752323,41.049709,39.420746,42.060970,46.419136,48.962109
2009-06-02,40.549294,41.152538,39.982475,42.279243,46.972473,48.511356
2009-06-03,40.327824,39.653114,39.627262,41.942760,46.893425,47.654167
2009-06-04,40.863060,40.561337,39.833778,41.779045,46.366428,48.045815
2009-06-05,41.056858,40.304291,39.718140,41.642632,46.313747,48.230541
2009-06-08,40.992264,39.687370,39.718140,41.751770,45.707695,47.949753
2009-06-09,41.425991,40.792683,39.585945,41.942760,45.690140,47.683735
2009-06-10,41.112225,40.844078,39.412476,41.533493,45.496918,48.415279
2009-06-11,41.536732,41.426716,39.404209,41.242496,45.857006,49.375908
2009-06-12,41.472134,40.706997,39.470299,41.333435,46.146843,49.996616
2009-06-15,40.826157,38.941967,38.751602,40.387634,44.961121,48.932545
2009-06-16,40.429333,38.050892,38.074215,39.723751,44.925995,48.703476
2009-06-17,40.669277,37.528233,38.181614,40.123898,45.777950,48.636963
2009-06-18,40.447788,37.588207,38.792912,40.151173,46.788033,49.664089
2009-06-19,40.936897,37.802410,38.586384,40.405819,47.077881,49.117268
2009-06-22,39.930992,35.309093,38.165092,39.532768,46.129284,49.006428
2009-06-23,39.709515,35.866028,37.999874,39.187187,46.111736,48.518742
2009-06-24,40.320679,36.435295,38.063938,39.467213,46.377262,48.844360
2009-06-25,41.152779,37.518814,38.696239,40.552616,47.691742,49.748055
2009-06-26,41.088058,37.441414,38.729538,40.370190,47.718212,49.524006
2009-06-29,41.365433,37.733803,39.062340,40.698563,48.018166,50.226070
2009-06-30,41.134296,37.346832,38.879292,40.424915,47.744671,49.897423
2009-07-01,41.411663,37.364017,39.511612,40.579994,47.621178,50.674164
2009-07-02,40.533314,36.452503,38.887608,39.303028,46.527233,49.232735
2009-07-06,40.274441,35.618359,39.253696,39.394226,46.791901,49.389561
2009-07-07,39.248169,34.706837,38.712891,38.637188,46.597824,48.329033
2009-07-08,39.285145,34.586449,38.696239,38.974663,46.915409,48.209538
2009-07-09,39.460815,35.025005,38.454979,39.056763,46.377262,48.366367
2009-07-10,39.710445,34.835823,38.454979,38.856087,46.244938,48.187126
2009-07-13,40.487095,35.790352,39.054016,39.549309,46.941872,48.881699
2009-07-14,40.644272,36.056931,39.353542,39.941513,47.109497,49.367165
2009-07-15,42.354736,37.656406,40.318649,40.953957,47.541779,50.315681
2009-07-16,43.085133,38.602325,40.551613,41.337040,47.877014,50.412766
2009-07-17,43.473473,38.886097,40.634811,41.428249,47.656460,50.128967
2009-07-20,43.880268,39.866428,40.817844,42.157948,47.868183,50.509865
